Chapter,sentence_range,Text
1,152-155,"98
Co3+ + e– ¾® Co2+
+1 81
H2O2 + 2H+ + 2e– ¾® 2H2O
+1 78
Au+ + e– ¾® Au
+1 69
Pb4+ + 2e– ¾® Pb2+
+1"
1,153-156,"81
H2O2 + 2H+ + 2e– ¾® 2H2O
+1 78
Au+ + e– ¾® Au
+1 69
Pb4+ + 2e– ¾® Pb2+
+1 67
2HClO + 2H+ + 2e– ¾® Cl2 + 2H2O
+1"
1,154-157,"78
Au+ + e– ¾® Au
+1 69
Pb4+ + 2e– ¾® Pb2+
+1 67
2HClO + 2H+ + 2e– ¾® Cl2 + 2H2O
+1 63
Ce4+ + e– ¾® Ce3+
+1"
1,155-158,"69
Pb4+ + 2e– ¾® Pb2+
+1 67
2HClO + 2H+ + 2e– ¾® Cl2 + 2H2O
+1 63
Ce4+ + e– ¾® Ce3+
+1 61
2HBrO + 2H+ + 2e– ¾® Br2 + 2H2O
+1"
1,156-159,"67
2HClO + 2H+ + 2e– ¾® Cl2 + 2H2O
+1 63
Ce4+ + e– ¾® Ce3+
+1 61
2HBrO + 2H+ + 2e– ¾® Br2 + 2H2O
+1 60
MnO
–
4 + 8H+ + 5e– ¾® Mn2+ + 4H2O
+1"
1,157-160,"63
Ce4+ + e– ¾® Ce3+
+1 61
2HBrO + 2H+ + 2e– ¾® Br2 + 2H2O
+1 60
MnO
–
4 + 8H+ + 5e– ¾® Mn2+ + 4H2O
+1 51
Mn3+ + e– ¾® Mn2+
+1"
1,158-161,"61
2HBrO + 2H+ + 2e– ¾® Br2 + 2H2O
+1 60
MnO
–
4 + 8H+ + 5e– ¾® Mn2+ + 4H2O
+1 51
Mn3+ + e– ¾® Mn2+
+1 51
Au3+ + 3e– ¾® Au
+1"
1,159-162,"60
MnO
–
4 + 8H+ + 5e– ¾® Mn2+ + 4H2O
+1 51
Mn3+ + e– ¾® Mn2+
+1 51
Au3+ + 3e– ¾® Au
+1 40
Cl2 + 2e– ¾® 2Cl–
+1"
1,160-163,"51
Mn3+ + e– ¾® Mn2+
+1 51
Au3+ + 3e– ¾® Au
+1 40
Cl2 + 2e– ¾® 2Cl–
+1 36
Cr2O
2–
7 + 14H+ + 6e– ¾® 2Cr3+ + 7H2O
+1"
1,161-164,"51
Au3+ + 3e– ¾® Au
+1 40
Cl2 + 2e– ¾® 2Cl–
+1 36
Cr2O
2–
7 + 14H+ + 6e– ¾® 2Cr3+ + 7H2O
+1 33
O3 + H2O + 2e– ¾® O2 + 2OH–
+1"
1,162-165,"40
Cl2 + 2e– ¾® 2Cl–
+1 36
Cr2O
2–
7 + 14H+ + 6e– ¾® 2Cr3+ + 7H2O
+1 33
O3 + H2O + 2e– ¾® O2 + 2OH–
+1 24
O2 + 4H+ + 4e– ¾® 2H2O
+1"
1,163-166,"36
Cr2O
2–
7 + 14H+ + 6e– ¾® 2Cr3+ + 7H2O
+1 33
O3 + H2O + 2e– ¾® O2 + 2OH–
+1 24
O2 + 4H+ + 4e– ¾® 2H2O
+1 23
ClO–
4 + 2H+ +2e– ¾® ClO–
3 + 2H2O
+1"
1,164-167,"33
O3 + H2O + 2e– ¾® O2 + 2OH–
+1 24
O2 + 4H+ + 4e– ¾® 2H2O
+1 23
ClO–
4 + 2H+ +2e– ¾® ClO–
3 + 2H2O
+1 23
MnO2 + 4H+ + 2e– ¾® Mn2+ + 2H2O
+1"
1,165-168,"24
O2 + 4H+ + 4e– ¾® 2H2O
+1 23
ClO–
4 + 2H+ +2e– ¾® ClO–
3 + 2H2O
+1 23
MnO2 + 4H+ + 2e– ¾® Mn2+ + 2H2O
+1 23
Pt2+ + 2e– ¾® Pt
+1"
1,166-169,"23
ClO–
4 + 2H+ +2e– ¾® ClO–
3 + 2H2O
+1 23
MnO2 + 4H+ + 2e– ¾® Mn2+ + 2H2O
+1 23
Pt2+ + 2e– ¾® Pt
+1 20
Br2 + 2e– ¾® 2Br–
+1"
1,167-170,"23
MnO2 + 4H+ + 2e– ¾® Mn2+ + 2H2O
+1 23
Pt2+ + 2e– ¾® Pt
+1 20
Br2 + 2e– ¾® 2Br–
+1 09
Pu4+ + e– ¾® Pu3+
+0"
1,168-171,"23
Pt2+ + 2e– ¾® Pt
+1 20
Br2 + 2e– ¾® 2Br–
+1 09
Pu4+ + e– ¾® Pu3+
+0 97
NO–
3 + 4H+ + 3e– ¾® NO + 2H2O
+0"
1,169-172,"20
Br2 + 2e– ¾® 2Br–
+1 09
Pu4+ + e– ¾® Pu3+
+0 97
NO–
3 + 4H+ + 3e– ¾® NO + 2H2O
+0 96
2Hg2+ + 2e– ¾® Hg2+
2
+0"
1,170-173,"09
Pu4+ + e– ¾® Pu3+
+0 97
NO–
3 + 4H+ + 3e– ¾® NO + 2H2O
+0 96
2Hg2+ + 2e– ¾® Hg2+
2
+0 92
ClO– + H2O + 2e– ¾® Cl– + 2OH–
+0"
1,171-174,"97
NO–
3 + 4H+ + 3e– ¾® NO + 2H2O
+0 96
2Hg2+ + 2e– ¾® Hg2+
2
+0 92
ClO– + H2O + 2e– ¾® Cl– + 2OH–
+0 89
Hg2+ + 2e– ¾® Hg
+0"
1,172-175,"96
2Hg2+ + 2e– ¾® Hg2+
2
+0 92
ClO– + H2O + 2e– ¾® Cl– + 2OH–
+0 89
Hg2+ + 2e– ¾® Hg
+0 86
NO–
3 + 2H+ + e– ¾® NO2 + H2O
+0"
1,173-176,"92
ClO– + H2O + 2e– ¾® Cl– + 2OH–
+0 89
Hg2+ + 2e– ¾® Hg
+0 86
NO–
3 + 2H+ + e– ¾® NO2 + H2O
+0 80
Ag+ + e– ¾® Ag
+0"
1,174-177,"89
Hg2+ + 2e– ¾® Hg
+0 86
NO–
3 + 2H+ + e– ¾® NO2 + H2O
+0 80
Ag+ + e– ¾® Ag
+0 80
Hg2+
2 +2e– ¾® 2Hg
+0"
1,175-178,"86
NO–
3 + 2H+ + e– ¾® NO2 + H2O
+0 80
Ag+ + e– ¾® Ag
+0 80
Hg2+
2 +2e– ¾® 2Hg
+0 79
Fe3+ + e– ¾® Fe2+
+0"
1,176-179,"80
Ag+ + e– ¾® Ag
+0 80
Hg2+
2 +2e– ¾® 2Hg
+0 79
Fe3+ + e– ¾® Fe2+
+0 77
BrO– + H2O + 2e– ¾® Br– + 2OH–
+0"
1,177-180,"80
Hg2+
2 +2e– ¾® 2Hg
+0 79
Fe3+ + e– ¾® Fe2+
+0 77
BrO– + H2O + 2e– ¾® Br– + 2OH–
+0 76
Hg2SO4 +2e– ¾® 2Hg + SO2–
4
+0"
1,178-181,"79
Fe3+ + e– ¾® Fe2+
+0 77
BrO– + H2O + 2e– ¾® Br– + 2OH–
+0 76
Hg2SO4 +2e– ¾® 2Hg + SO2–
4
+0 62
MnO2–
4 + 2H2O + 2e– ¾® MnO2 + 4OH–
+0"
1,179-182,"77
BrO– + H2O + 2e– ¾® Br– + 2OH–
+0 76
Hg2SO4 +2e– ¾® 2Hg + SO2–
4
+0 62
MnO2–
4 + 2H2O + 2e– ¾® MnO2 + 4OH–
+0 60
MnO–
4 + e– ¾® MnO2–
4
+0"
1,180-183,"76
Hg2SO4 +2e– ¾® 2Hg + SO2–
4
+0 62
MnO2–
4 + 2H2O + 2e– ¾® MnO2 + 4OH–
+0 60
MnO–
4 + e– ¾® MnO2–
4
+0 56
I2 + 2e– ¾® 2I–
+0"
1,181-184,"62
MnO2–
4 + 2H2O + 2e– ¾® MnO2 + 4OH–
+0 60
MnO–
4 + e– ¾® MnO2–
4
+0 56
I2 + 2e– ¾® 2I–
+0 54
I
–
3 + 2e– ¾® 3I–
+0"
1,182-185,"60
MnO–
4 + e– ¾® MnO2–
4
+0 56
I2 + 2e– ¾® 2I–
+0 54
I
–
3 + 2e– ¾® 3I–
+0 53
Reduction half-reaction
Eo/V
Cu+ + e– ¾® Cu
+0"
1,183-186,"56
I2 + 2e– ¾® 2I–
+0 54
I
–
3 + 2e– ¾® 3I–
+0 53
Reduction half-reaction
Eo/V
Cu+ + e– ¾® Cu
+0 52
NiOOH + H2O + e– ¾® Ni(OH)2 + OH–
+0"
1,184-187,"54
I
–
3 + 2e– ¾® 3I–
+0 53
Reduction half-reaction
Eo/V
Cu+ + e– ¾® Cu
+0 52
NiOOH + H2O + e– ¾® Ni(OH)2 + OH–
+0 49
Ag2CrO4 + 2e– ¾® 2Ag + CrO2–
4
+0"
1,185-188,"53
Reduction half-reaction
Eo/V
Cu+ + e– ¾® Cu
+0 52
NiOOH + H2O + e– ¾® Ni(OH)2 + OH–
+0 49
Ag2CrO4 + 2e– ¾® 2Ag + CrO2–
4
+0 45
O2 + 2H2O + 4e– ¾® 4OH–
+0"
1,186-189,"52
NiOOH + H2O + e– ¾® Ni(OH)2 + OH–
+0 49
Ag2CrO4 + 2e– ¾® 2Ag + CrO2–
4
+0 45
O2 + 2H2O + 4e– ¾® 4OH–
+0 40
ClO–
4 + H2O + 2e– ¾® ClO–
3 + 2OH–
+0"
1,187-190,"49
Ag2CrO4 + 2e– ¾® 2Ag + CrO2–
4
+0 45
O2 + 2H2O + 4e– ¾® 4OH–
+0 40
ClO–
4 + H2O + 2e– ¾® ClO–
3 + 2OH–
+0 36
[Fe(CN)6]3– + e– ¾® [Fe(CN)6]4–
+0"
1,188-191,"45
O2 + 2H2O + 4e– ¾® 4OH–
+0 40
ClO–
4 + H2O + 2e– ¾® ClO–
3 + 2OH–
+0 36
[Fe(CN)6]3– + e– ¾® [Fe(CN)6]4–
+0 36
Cu2+ + 2e– ¾® Cu
+0"
1,189-192,"40
ClO–
4 + H2O + 2e– ¾® ClO–
3 + 2OH–
+0 36
[Fe(CN)6]3– + e– ¾® [Fe(CN)6]4–
+0 36
Cu2+ + 2e– ¾® Cu
+0 34
Hg2Cl2 + 2e– ¾® 2Hg + 2Cl–
+0"
1,190-193,"36
[Fe(CN)6]3– + e– ¾® [Fe(CN)6]4–
+0 36
Cu2+ + 2e– ¾® Cu
+0 34
Hg2Cl2 + 2e– ¾® 2Hg + 2Cl–
+0 27
AgCl + e– ¾® Ag + Cl–
+0"
1,191-194,"36
Cu2+ + 2e– ¾® Cu
+0 34
Hg2Cl2 + 2e– ¾® 2Hg + 2Cl–
+0 27
AgCl + e– ¾® Ag + Cl–
+0 27
Bi3+ + 3e– ¾® Bi
+0"
1,192-195,"34
Hg2Cl2 + 2e– ¾® 2Hg + 2Cl–
+0 27
AgCl + e– ¾® Ag + Cl–
+0 27
Bi3+ + 3e– ¾® Bi
+0 20
SO4
2   – + 4H+ + 2e– ¾® H2SO3 + H2O
+0"
1,193-196,"27
AgCl + e– ¾® Ag + Cl–
+0 27
Bi3+ + 3e– ¾® Bi
+0 20
SO4
2   – + 4H+ + 2e– ¾® H2SO3 + H2O
+0 17
Cu2+ + e– ¾® Cu+
+0"
1,194-197,"27
Bi3+ + 3e– ¾® Bi
+0 20
SO4
2   – + 4H+ + 2e– ¾® H2SO3 + H2O
+0 17
Cu2+ + e– ¾® Cu+
+0 16
Sn4+ + 2e– ¾® Sn2+
+0"
1,195-198,"20
SO4
2   – + 4H+ + 2e– ¾® H2SO3 + H2O
+0 17
Cu2+ + e– ¾® Cu+
+0 16
Sn4+ + 2e– ¾® Sn2+
+0 15
AgBr + e– ¾® Ag + Br–
+0"
1,196-199,"17
Cu2+ + e– ¾® Cu+
+0 16
Sn4+ + 2e– ¾® Sn2+
+0 15
AgBr + e– ¾® Ag + Br–
+0 07
Ti4+ + e– ¾® Ti3+
 0"
1,197-200,"16
Sn4+ + 2e– ¾® Sn2+
+0 15
AgBr + e– ¾® Ag + Br–
+0 07
Ti4+ + e– ¾® Ti3+
 0 00
2H+ + 2e– ¾® H2
 0"
1,198-201,"15
AgBr + e– ¾® Ag + Br–
+0 07
Ti4+ + e– ¾® Ti3+
 0 00
2H+ + 2e– ¾® H2
 0 0 by
definition
Fe3+ + 3e– ¾® Fe
–0"
1,199-202,"07
Ti4+ + e– ¾® Ti3+
 0 00
2H+ + 2e– ¾® H2
 0 0 by
definition
Fe3+ + 3e– ¾® Fe
–0 04
O2 + H2O + 2e– ¾® HO–
2 + OH–
–0"
1,200-203,"00
2H+ + 2e– ¾® H2
 0 0 by
definition
Fe3+ + 3e– ¾® Fe
–0 04
O2 + H2O + 2e– ¾® HO–
2 + OH–
–0 08
Pb2+ + 2e– ¾® Pb
–0"
1,201-204,"0 by
definition
Fe3+ + 3e– ¾® Fe
–0 04
O2 + H2O + 2e– ¾® HO–
2 + OH–
–0 08
Pb2+ + 2e– ¾® Pb
–0 13
In+ + e– ¾® In
–0"
1,202-205,"04
O2 + H2O + 2e– ¾® HO–
2 + OH–
–0 08
Pb2+ + 2e– ¾® Pb
–0 13
In+ + e– ¾® In
–0 14
Sn2+ + 2e– ¾® Sn
–0"
1,203-206,"08
Pb2+ + 2e– ¾® Pb
–0 13
In+ + e– ¾® In
–0 14
Sn2+ + 2e– ¾® Sn
–0 14
AgI + e– ¾® Ag + I–
–0"
1,204-207,"13
In+ + e– ¾® In
–0 14
Sn2+ + 2e– ¾® Sn
–0 14
AgI + e– ¾® Ag + I–
–0 15
Ni2+ + 2e– ¾® Ni
–0"
1,205-208,"14
Sn2+ + 2e– ¾® Sn
–0 14
AgI + e– ¾® Ag + I–
–0 15
Ni2+ + 2e– ¾® Ni
–0 23
V3+ + e– ¾® V2+
–0"
1,206-209,"14
AgI + e– ¾® Ag + I–
–0 15
Ni2+ + 2e– ¾® Ni
–0 23
V3+ + e– ¾® V2+
–0 26
Co2+ + 2e– ¾® Co
–0"
1,207-210,"15
Ni2+ + 2e– ¾® Ni
–0 23
V3+ + e– ¾® V2+
–0 26
Co2+ + 2e– ¾® Co
–0 28
In3+ + 3e– ¾® In
–0"
1,208-211,"23
V3+ + e– ¾® V2+
–0 26
Co2+ + 2e– ¾® Co
–0 28
In3+ + 3e– ¾® In
–0 34
Tl+ + e– ¾® Tl
–0"
1,209-212,"26
Co2+ + 2e– ¾® Co
–0 28
In3+ + 3e– ¾® In
–0 34
Tl+ + e– ¾® Tl
–0 34
PbSO4 + 2e– ¾® Pb + SO2–
4
–0"
1,210-213,"28
In3+ + 3e– ¾® In
–0 34
Tl+ + e– ¾® Tl
–0 34
PbSO4 + 2e– ¾® Pb + SO2–
4
–0 36
Ti3+ + e– ¾® Ti2+
–0"
1,211-214,"34
Tl+ + e– ¾® Tl
–0 34
PbSO4 + 2e– ¾® Pb + SO2–
4
–0 36
Ti3+ + e– ¾® Ti2+
–0 37
Cd2+ + 2e– ¾® Cd
–0"
1,212-215,"34
PbSO4 + 2e– ¾® Pb + SO2–
4
–0 36
Ti3+ + e– ¾® Ti2+
–0 37
Cd2+ + 2e– ¾® Cd
–0 40
In2+ + e– ¾® In+
–0"
1,213-216,"36
Ti3+ + e– ¾® Ti2+
–0 37
Cd2+ + 2e– ¾® Cd
–0 40
In2+ + e– ¾® In+
–0 40
Cr3+ + e– ¾® Cr2+
–0"
1,214-217,"37
Cd2+ + 2e– ¾® Cd
–0 40
In2+ + e– ¾® In+
–0 40
Cr3+ + e– ¾® Cr2+
–0 41
Fe2+ + 2e– ¾® Fe
–0"
1,215-218,"40
In2+ + e– ¾® In+
–0 40
Cr3+ + e– ¾® Cr2+
–0 41
Fe2+ + 2e– ¾® Fe
–0 44
In3+ + 2e– ¾® In+
–0"
1,216-219,"40
Cr3+ + e– ¾® Cr2+
–0 41
Fe2+ + 2e– ¾® Fe
–0 44
In3+ + 2e– ¾® In+
–0 44
S + 2e– ¾® S2–
–0"
1,217-220,"41
Fe2+ + 2e– ¾® Fe
–0 44
In3+ + 2e– ¾® In+
–0 44
S + 2e– ¾® S2–
–0 48
In3+ + e– ¾® In2+
–0"
1,218-221,"44
In3+ + 2e– ¾® In+
–0 44
S + 2e– ¾® S2–
–0 48
In3+ + e– ¾® In2+
–0 49
U4+ + e– ¾® U3+
–0"
1,219-222,"44
S + 2e– ¾® S2–
–0 48
In3+ + e– ¾® In2+
–0 49
U4+ + e– ¾® U3+
–0 61
Cr3+ + 3e– ¾® Cr
–0"
1,220-223,"48
In3+ + e– ¾® In2+
–0 49
U4+ + e– ¾® U3+
–0 61
Cr3+ + 3e– ¾® Cr
–0 74
Zn2+ + 2e– ¾® Zn
–0"
1,221-224,"49
U4+ + e– ¾® U3+
–0 61
Cr3+ + 3e– ¾® Cr
–0 74
Zn2+ + 2e– ¾® Zn
–0 76
(continued)
Standard potentials at 298 K in electrochemical order
APPENDIX III
Rationalised 2023-24
144
Chemistry
Reduction half-reaction
Eo/V
Cd(OH)2 + 2e– ¾® Cd + 2OH–
–0"
1,222-225,"61
Cr3+ + 3e– ¾® Cr
–0 74
Zn2+ + 2e– ¾® Zn
–0 76
(continued)
Standard potentials at 298 K in electrochemical order
APPENDIX III
Rationalised 2023-24
144
Chemistry
Reduction half-reaction
Eo/V
Cd(OH)2 + 2e– ¾® Cd + 2OH–
–0 81
2H2O + 2e– ¾® H2 + 2OH–
–0"
1,223-226,"74
Zn2+ + 2e– ¾® Zn
–0 76
(continued)
Standard potentials at 298 K in electrochemical order
APPENDIX III
Rationalised 2023-24
144
Chemistry
Reduction half-reaction
Eo/V
Cd(OH)2 + 2e– ¾® Cd + 2OH–
–0 81
2H2O + 2e– ¾® H2 + 2OH–
–0 83
Cr2+ + 2e– ¾® Cr
–0"
1,224-227,"76
(continued)
Standard potentials at 298 K in electrochemical order
APPENDIX III
Rationalised 2023-24
144
Chemistry
Reduction half-reaction
Eo/V
Cd(OH)2 + 2e– ¾® Cd + 2OH–
–0 81
2H2O + 2e– ¾® H2 + 2OH–
–0 83
Cr2+ + 2e– ¾® Cr
–0 91
Mn2+ + 2e– ¾® Mn
–1"
1,225-228,"81
2H2O + 2e– ¾® H2 + 2OH–
–0 83
Cr2+ + 2e– ¾® Cr
–0 91
Mn2+ + 2e– ¾® Mn
–1 18
V2+ + 2e– ¾® V
–1"
1,226-229,"83
Cr2+ + 2e– ¾® Cr
–0 91
Mn2+ + 2e– ¾® Mn
–1 18
V2+ + 2e– ¾® V
–1 19
Ti2+ + 2e– ¾® Ti
–1"
1,227-230,"91
Mn2+ + 2e– ¾® Mn
–1 18
V2+ + 2e– ¾® V
–1 19
Ti2+ + 2e– ¾® Ti
–1 63
Al3+ + 3e– ¾® Al
–1"
1,228-231,"18
V2+ + 2e– ¾® V
–1 19
Ti2+ + 2e– ¾® Ti
–1 63
Al3+ + 3e– ¾® Al
–1 66
U3+ + 3e– ¾® U
–1"
1,229-232,"19
Ti2+ + 2e– ¾® Ti
–1 63
Al3+ + 3e– ¾® Al
–1 66
U3+ + 3e– ¾® U
–1 79
Sc3+ + 3e– ¾® Sc
–2"
1,230-233,"63
Al3+ + 3e– ¾® Al
–1 66
U3+ + 3e– ¾® U
–1 79
Sc3+ + 3e– ¾® Sc
–2 09
Mg2+ + 2e– ¾® Mg
–2"
1,231-234,"66
U3+ + 3e– ¾® U
–1 79
Sc3+ + 3e– ¾® Sc
–2 09
Mg2+ + 2e– ¾® Mg
–2 36
Ce3+ + 3e– ¾® Ce
–2"
1,232-235,"79
Sc3+ + 3e– ¾® Sc
–2 09
Mg2+ + 2e– ¾® Mg
–2 36
Ce3+ + 3e– ¾® Ce
–2 48
Reduction half-reaction
Eo/V
La3+ + 3e– ¾® La
–2"
1,233-236,"09
Mg2+ + 2e– ¾® Mg
–2 36
Ce3+ + 3e– ¾® Ce
–2 48
Reduction half-reaction
Eo/V
La3+ + 3e– ¾® La
–2 52
Na+ + e– ¾® Na
–2"
1,234-237,"36
Ce3+ + 3e– ¾® Ce
–2 48
Reduction half-reaction
Eo/V
La3+ + 3e– ¾® La
–2 52
Na+ + e– ¾® Na
–2 71
Ca2+ + 2e– ¾® Ca
–2"
1,235-238,"48
Reduction half-reaction
Eo/V
La3+ + 3e– ¾® La
–2 52
Na+ + e– ¾® Na
–2 71
Ca2+ + 2e– ¾® Ca
–2 87
Sr2+ + 2e– ¾® Sr
–2"
1,236-239,"52
Na+ + e– ¾® Na
–2 71
Ca2+ + 2e– ¾® Ca
–2 87
Sr2+ + 2e– ¾® Sr
–2 89
Ba2+ + 2e– ¾® Ba
–2"
1,237-240,"71
Ca2+ + 2e– ¾® Ca
–2 87
Sr2+ + 2e– ¾® Sr
–2 89
Ba2+ + 2e– ¾® Ba
–2 91
Ra2+ + 2e– ¾® Ra
–2"
1,238-241,"87
Sr2+ + 2e– ¾® Sr
–2 89
Ba2+ + 2e– ¾® Ba
–2 91
Ra2+ + 2e– ¾® Ra
–2 92
Cs+ + e– ¾® Cs
–2"
1,239-242,"89
Ba2+ + 2e– ¾® Ba
–2 91
Ra2+ + 2e– ¾® Ra
–2 92
Cs+ + e– ¾® Cs
–2 92
Rb+ + e– ¾® Rb
–2"
1,240-243,"91
Ra2+ + 2e– ¾® Ra
–2 92
Cs+ + e– ¾® Cs
–2 92
Rb+ + e– ¾® Rb
–2 93
K+ +e– ¾® K
–2"
1,241-244,"92
Cs+ + e– ¾® Cs
–2 92
Rb+ + e– ¾® Rb
–2 93
K+ +e– ¾® K
–2 93
Li+ + e– ¾® Li
–3"
1,242-245,"92
Rb+ + e– ¾® Rb
–2 93
K+ +e– ¾® K
–2 93
Li+ + e– ¾® Li
–3 05
APPENDIX III CONTINUED
Rationalised 2023-24
145
Appendix
Sometimes, a numerical expression may involve multiplication, division or rational powers of large
numbers"
1,243-246,"93
K+ +e– ¾® K
–2 93
Li+ + e– ¾® Li
–3 05
APPENDIX III CONTINUED
Rationalised 2023-24
145
Appendix
Sometimes, a numerical expression may involve multiplication, division or rational powers of large
numbers For such calculations, logarithms are very useful"
1,244-247,"93
Li+ + e– ¾® Li
–3 05
APPENDIX III CONTINUED
Rationalised 2023-24
145
Appendix
Sometimes, a numerical expression may involve multiplication, division or rational powers of large
numbers For such calculations, logarithms are very useful They help us in making difficult calculations
easy"
1,245-248,"05
APPENDIX III CONTINUED
Rationalised 2023-24
145
Appendix
Sometimes, a numerical expression may involve multiplication, division or rational powers of large
numbers For such calculations, logarithms are very useful They help us in making difficult calculations
easy In Chemistry, logarithm values are required in solving problems of chemical kinetics, thermodynamics,
electrochemistry, etc"
1,246-249,"For such calculations, logarithms are very useful They help us in making difficult calculations
easy In Chemistry, logarithm values are required in solving problems of chemical kinetics, thermodynamics,
electrochemistry, etc We shall first introduce this concept, and discuss the laws, which will have to be
followed in working with logarithms, and then apply this technique to a number of problems to show
how it makes difficult calculations simple"
1,247-250,"They help us in making difficult calculations
easy In Chemistry, logarithm values are required in solving problems of chemical kinetics, thermodynamics,
electrochemistry, etc We shall first introduce this concept, and discuss the laws, which will have to be
followed in working with logarithms, and then apply this technique to a number of problems to show
how it makes difficult calculations simple We know that
23 = 8, 32 = 9, 53 = 125, 70 = 1
In general, for a positive real number a, and a rational number m, let am = b,
where b is a real number"
1,248-251,"In Chemistry, logarithm values are required in solving problems of chemical kinetics, thermodynamics,
electrochemistry, etc We shall first introduce this concept, and discuss the laws, which will have to be
followed in working with logarithms, and then apply this technique to a number of problems to show
how it makes difficult calculations simple We know that
23 = 8, 32 = 9, 53 = 125, 70 = 1
In general, for a positive real number a, and a rational number m, let am = b,
where b is a real number In other words
the mth power of base a is b"
1,249-252,"We shall first introduce this concept, and discuss the laws, which will have to be
followed in working with logarithms, and then apply this technique to a number of problems to show
how it makes difficult calculations simple We know that
23 = 8, 32 = 9, 53 = 125, 70 = 1
In general, for a positive real number a, and a rational number m, let am = b,
where b is a real number In other words
the mth power of base a is b Another way of stating the same fact is
logarithm of b to base a is m"
1,250-253,"We know that
23 = 8, 32 = 9, 53 = 125, 70 = 1
In general, for a positive real number a, and a rational number m, let am = b,
where b is a real number In other words
the mth power of base a is b Another way of stating the same fact is
logarithm of b to base a is m If for a positive real number a, a ¹ 1
am = b,
we say that m is the logarithm of b to the base a"
1,251-254,"In other words
the mth power of base a is b Another way of stating the same fact is
logarithm of b to base a is m If for a positive real number a, a ¹ 1
am = b,
we say that m is the logarithm of b to the base a We write this as 
logab
m ,

“log” being the abbreviation of the word “logarithm”"
1,252-255,"Another way of stating the same fact is
logarithm of b to base a is m If for a positive real number a, a ¹ 1
am = b,
we say that m is the logarithm of b to the base a We write this as 
logab
m ,

“log” being the abbreviation of the word “logarithm” Thus, we have
=
=
=
=
=
=
=
=
3
2
2
3
3
5
0
7
log
8
3,
Since2
8
log
9
2,
Since3
9
log 125
3,
Since5
125
log 1
0,
Since7
1
Laws of Logarithms
In the following discussion, we shall take logarithms to any base a, (a > 0 and a ¹ 1)
First Law: loga
 (mn) = logam + logan
Proof: Suppose that logam = x and logan = y
Then ax= m, ay = n
Hence mn = ax"
1,253-256,"If for a positive real number a, a ¹ 1
am = b,
we say that m is the logarithm of b to the base a We write this as 
logab
m ,

“log” being the abbreviation of the word “logarithm” Thus, we have
=
=
=
=
=
=
=
=
3
2
2
3
3
5
0
7
log
8
3,
Since2
8
log
9
2,
Since3
9
log 125
3,
Since5
125
log 1
0,
Since7
1
Laws of Logarithms
In the following discussion, we shall take logarithms to any base a, (a > 0 and a ¹ 1)
First Law: loga
 (mn) = logam + logan
Proof: Suppose that logam = x and logan = y
Then ax= m, ay = n
Hence mn = ax ay = ax+y
It now follows from the definition of logarithms that
loga (mn) = x + y = loga m – loga n
Second Law: loga
 
m
n





 = loga m – logan
Proof: Let logam = x, logan = y
Logarithms
APPENDIX IV
Rationalised 2023-24
146
Chemistry
Then ax = m, ay = n
Hence 
x
x y
ay
m
a
n
a



Therefore
a
a
a
m
log
x
y
log
m
log
n
n










Third Law : loga(mn) = n logam
Proof : As before, if logam = x, then ax = m
Then  


n
n
x
nx
m
a
a


giving loga(mn) = nx = n loga m
Thus according to First Law: “the log of the product of two numbers  is equal to the sum of their logs"
1,254-257,"We write this as 
logab
m ,

“log” being the abbreviation of the word “logarithm” Thus, we have
=
=
=
=
=
=
=
=
3
2
2
3
3
5
0
7
log
8
3,
Since2
8
log
9
2,
Since3
9
log 125
3,
Since5
125
log 1
0,
Since7
1
Laws of Logarithms
In the following discussion, we shall take logarithms to any base a, (a > 0 and a ¹ 1)
First Law: loga
 (mn) = logam + logan
Proof: Suppose that logam = x and logan = y
Then ax= m, ay = n
Hence mn = ax ay = ax+y
It now follows from the definition of logarithms that
loga (mn) = x + y = loga m – loga n
Second Law: loga
 
m
n





 = loga m – logan
Proof: Let logam = x, logan = y
Logarithms
APPENDIX IV
Rationalised 2023-24
146
Chemistry
Then ax = m, ay = n
Hence 
x
x y
ay
m
a
n
a



Therefore
a
a
a
m
log
x
y
log
m
log
n
n










Third Law : loga(mn) = n logam
Proof : As before, if logam = x, then ax = m
Then  


n
n
x
nx
m
a
a


giving loga(mn) = nx = n loga m
Thus according to First Law: “the log of the product of two numbers  is equal to the sum of their logs Similarly, the Second Law says: the log of the ratio of two numbers is the difference of their logs"
